,COD_DPTO_O,NDEP_PROCE,COD_EVE,NOM_EVE,SEMANA_01,SEMANA_02,SEMANA_03,SEMANA_04,SEMANA_05,SEMANA_06,SEMANA_07,SEMANA_08,SEMANA_09,SEMANA_10,SEMANA_11,SEMANA_12,SEMANA_13,SEMANA_14,SEMANA_15,SEMANA_16,Total general,lat,lon
484,0,HUILA,750.0,SIFILIS GESTACIONAL,4,3,3,5,5,6,3,3,6,4,2,3,0,4,4,2,57,2.4738993,-75.5900113
485,0,HUILA,813.0,TUBERCULOSIS,5,1,9,4,6,8,2,9,7,13,8,7,14,19,7,8,127,2.4738993,-75.5900113
486,0,HUILA,,TUBERCULOSIS FARMACORRESISTENTE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,2.4738993,-75.5900113
487,0,HUILA,831.0,VARICELA INDIVIDUAL,3,3,4,6,5,7,3,4,3,5,6,4,1,5,2,4,65,2.4738993,-75.5900113
488,0,HUILA,850.0,VIH/SIDA/MORTALIDAD POR SIDA,1,5,6,5,5,7,9,2,5,11,9,7,7,6,6,6,97,2.4738993,-75.5900113
489,0,HUILA,875.0,VIGILANCIA EN SALUD PÚBLICA DE LA VIOLENCIA DE GÉNERO E INTRAFAMILIAR,70,91,103,95,115,113,118,119,117,124,156,103,84,105,114,112,1739,2.4738993,-75.5900113
490,0,HUILA,895.0,ZIKA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2.4738993,-75.5900113
491,0,Total HUILA,,,239,267,280,295,330,356,335,336,375,392,407,326,327,351,293,323,5232,,
492,44,GUAJIRA,100.0,ACCIDENTE OFIDICO,1,0,1,0,1,3,0,1,0,1,0,2,0,0,1,0,11,11.5448984,-72.9080017
493,0,GUAJIRA,110.0,BAJO PESO AL NACER,5,3,15,12,4,10,9,7,11,8,3,8,3,5,5,6,114,11.5448984,-72.9080017
494,0,GUAJIRA,113.0,DESNUTRICIÓN AGUDA EN MENORES DE 5 AÑOS,7,38,27,10,32,26,29,23,30,22,25,17,9,9,11,6,321,11.5448984,-72.9080017
495,0,GUAJIRA,210.0,DENGUE,2,2,2,2,2,3,4,1,3,3,2,3,0,1,3,0,33,11.5448984,-72.9080017
496,0,GUAJIRA,215.0,DEFECTOS CONGENITOS,5,3,0,2,1,2,2,2,4,1,2,0,0,0,0,0,24,11.5448984,-72.9080017
497,0,GUAJIRA,220.0,DENGUE GRAVE,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,4,11.5448984,-72.9080017
498,0,GUAJIRA,298.0,EVENTO ADVERSO POSTERIOR A LA VACUNACION GRAVE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11.5448984,-72.9080017
499,0,GUAJIRA,300.0,AGRESIONES POR ANIMALES POTENCIALMENTE TRANSMISORES DE RABIA,25,27,33,25,22,26,22,37,16,30,22,26,13,27,15,11,377,11.5448984,-72.9080017
500,0,GUAJIRA,340.0,"HEPATITIS B, C Y COINFECCIÓN HEPATITIS B Y DELTA",0,0,0,0,1,0,0,3,1,1,1,1,0,0,0,0,8,11.5448984,-72.9080017
501,0,GUAJIRA,348.0,INFECCION RESPIRATORIA AGUDA GRAVE INUSITADA,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,7,11.5448984,-72.9080017
502,0,GUAJIRA,352.0,INFECCIONES DE SITIO QUIRÚRGICO ASOCIADAS A PROCEDIMIENTO MÉDICO QUIRÚRGICO,1,2,0,1,0,1,1,0,2,1,2,0,2,0,0,0,13,11.5448984,-72.9080017
503,0,GUAJIRA,356.0,INTENTO DE SUICIDIO,8,2,7,6,3,6,3,2,1,2,2,4,0,4,1,2,53,11.5448984,-72.9080017
504,0,GUAJIRA,357.0,INFECCIONES ASOCIADAS A DISPOSITIVOS - INDIVIDUAL,0,1,2,0,0,0,2,1,1,1,0,1,0,1,0,0,10,11.5448984,-72.9080017
505,0,GUAJIRA,365.0,INTENTO DE SUICIDIO CON MECANISMO INTOXICACIÓN,6,1,4,5,1,6,2,1,1,3,2,4,0,4,1,1,42,11.5448984,-72.9080017
506,0,GUAJIRA,,INTOXICACIONES,3,2,4,1,5,3,4,2,3,4,2,2,2,1,2,1,41,11.5448984,-72.9080017
507,0,GUAJIRA,420.0,LEISHMANIASIS CUTANEA,1,1,0,1,2,2,1,0,0,1,0,0,0,0,0,0,9,11.5448984,-72.9080017
508,0,GUAJIRA,465.0,MALARIA (TODAS LAS FORMAS),0,0,0,0,0,1,2,0,0,1,0,1,1,0,0,0,6,11.5448984,-72.9080017
509,0,GUAJIRA,549.0,MORBILIDAD MATERNA EXTREMA,15,28,18,18,18,21,14,13,14,15,16,13,12,26,10,15,266,11.5448984,-72.9080017
510,0,GUAJIRA,551.0,MORTALIDAD MATERNA TEMPRANA,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,2,6,11.5448984,-72.9080017
511,0,GUAJIRA,560.0,MORTALIDAD PERINATAL Y NEONATAL TARDÍA,9,12,8,8,7,9,7,7,7,5,3,7,4,1,2,4,100,11.5448984,-72.9080017
512,0,GUAJIRA,620.0,PAROTIDITIS,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,11.5448984,-72.9080017
513,0,GUAJIRA,740.0,SIFILIS CONGENITA,2,0,4,1,2,2,4,3,1,8,1,1,5,1,1,2,38,11.5448984,-72.9080017
514,0,GUAJIRA,750.0,SIFILIS GESTACIONAL,7,4,4,4,7,10,11,9,9,3,6,11,4,11,5,6,111,11.5448984,-72.9080017
515,0,GUAJIRA,760.0,TETANOS ACCIDENTAL,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11.5448984,-72.9080017
516,0,GUAJIRA,813.0,TUBERCULOSIS,3,6,7,2,9,6,10,2,7,6,2,3,3,3,4,2,75,11.5448984,-72.9080017
517,0,GUAJIRA,831.0,VARICELA INDIVIDUAL,2,2,1,1,2,0,1,2,1,0,4,1,0,0,1,0,18,11.5448984,-72.9080017
518,0,GUAJIRA,850.0,VIH/SIDA/MORTALIDAD POR SIDA,2,5,17,5,5,3,2,7,4,4,4,5,1,4,1,5,74,11.5448984,-72.9080017
519,0,GUAJIRA,875.0,VIGILANCIA EN SALUD PÚBLICA DE LA VIOLENCIA DE GÉNERO E INTRAFAMILIAR,19,20,22,19,22,21,27,28,20,30,29,27,16,11,11,13,335,11.5448984,-72.9080017
520,0,Total GUAJIRA,,,125,160,179,126,146,161,158,151,138,152,128,138,75,109,76,78,2100,,
521,47,MAGDALENA,100.0,ACCIDENTE OFIDICO,5,3,1,1,3,2,0,3,1,1,1,3,1,1,1,2,29,11.2408815,-74.2048154
522,0,MAGDALENA,110.0,BAJO PESO AL NACER,8,10,6,8,9,3,3,4,4,5,4,2,4,4,4,7,85,11.2408815,-74.2048154
523,0,MAGDALENA,113.0,DESNUTRICIÓN AGUDA EN MENORES DE 5 AÑOS,5,4,12,11,7,9,4,8,10,11,4,5,9,7,2,3,111,11.2408815,-74.2048154
524,0,MAGDALENA,210.0,DENGUE,11,18,18,9,26,19,13,13,18,12,15,9,5,8,3,3,200,11.2408815,-74.2048154
525,0,MAGDALENA,215.0,DEFECTOS CONGENITOS,1,1,0,0,1,0,2,1,0,1,1,0,0,0,0,0,8,11.2408815,-74.2048154
526,0,MAGDALENA,220.0,DENGUE GRAVE,1,1,0,2,1,1,0,1,0,2,0,0,0,0,0,0,9,11.2408815,-74.2048154
527,0,MAGDALENA,298.0,EVENTO ADVERSO POSTERIOR A LA VACUNACION GRAVE,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,5,11.2408815,-74.2048154
528,0,MAGDALENA,300.0,AGRESIONES POR ANIMALES POTENCIALMENTE TRANSMISORES DE RABIA,30,27,37,35,41,29,30,36,28,46,43,37,39,34,30,30,552,11.2408815,-74.2048154
529,0,MAGDALENA,340.0,"HEPATITIS B, C Y COINFECCIÓN HEPATITIS B Y DELTA",1,1,0,1,0,1,2,0,0,0,1,0,0,0,0,0,7,11.2408815,-74.2048154
530,0,MAGDALENA,348.0,INFECCION RESPIRATORIA AGUDA GRAVE INUSITADA,3,0,0,0,0,1,1,0,0,0,1,0,0,1,2,1,10,11.2408815,-74.2048154
531,0,MAGDALENA,352.0,INFECCIONES DE SITIO QUIRÚRGICO ASOCIADAS A PROCEDIMIENTO MÉDICO QUIRÚRGICO,2,0,0,0,2,0,0,2,0,0,1,1,2,2,0,0,12,11.2408815,-74.2048154
532,0,MAGDALENA,356.0,INTENTO DE SUICIDIO,10,2,5,6,8,5,2,2,10,7,9,4,6,1,4,6,87,11.2408815,-74.2048154
533,0,MAGDALENA,357.0,INFECCIONES ASOCIADAS A DISPOSITIVOS - INDIVIDUAL,0,1,2,1,0,1,1,0,1,3,2,1,1,0,0,0,14,11.2408815,-74.2048154
534,0,MAGDALENA,365.0,INTENTO DE SUICIDIO CON MECANISMO INTOXICACIÓN,7,1,5,5,3,4,2,2,9,5,7,2,4,1,3,3,63,11.2408815,-74.2048154
535,0,MAGDALENA,,INTOXICACIONES,3,9,1,3,2,1,2,2,11,2,5,5,4,2,3,2,57,11.2408815,-74.2048154
536,0,MAGDALENA,420.0,LEISHMANIASIS CUTANEA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11.2408815,-74.2048154
537,0,MAGDALENA,455.0,LEPTOSPIROSIS,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,11.2408815,-74.2048154
538,0,MAGDALENA,465.0,MALARIA (TODAS LAS FORMAS),0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,11.2408815,-74.2048154
539,0,MAGDALENA,549.0,MORBILIDAD MATERNA EXTREMA,10,7,7,14,8,12,9,12,8,15,13,15,3,8,7,9,157,11.2408815,-74.2048154
540,0,MAGDALENA,551.0,MORTALIDAD MATERNA TEMPRANA,2,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,6,11.2408815,-74.2048154
541,0,MAGDALENA,560.0,MORTALIDAD PERINATAL Y NEONATAL TARDÍA,2,2,0,2,3,6,6,3,5,4,0,4,1,7,2,3,50,11.2408815,-74.2048154
542,0,MAGDALENA,620.0,PAROTIDITIS,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,11.2408815,-74.2048154
543,0,MAGDALENA,740.0,SIFILIS CONGENITA,0,2,1,0,0,2,2,0,0,0,1,1,0,0,0,0,9,11.2408815,-74.2048154
544,0,MAGDALENA,750.0,SIFILIS GESTACIONAL,5,5,7,0,8,5,11,7,7,2,2,4,3,2,10,3,81,11.2408815,-74.2048154
545,0,MAGDALENA,760.0,TETANOS ACCIDENTAL,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11.2408815,-74.2048154
546,0,MAGDALENA,813.0,TUBERCULOSIS,4,2,2,4,1,2,7,4,3,1,3,0,3,1,1,1,39,11.2408815,-74.2048154
547,0,MAGDALENA,831.0,VARICELA INDIVIDUAL,2,0,0,2,1,3,2,2,0,4,4,1,1,4,1,0,27,11.2408815,-74.2048154
548,0,MAGDALENA,850.0,VIH/SIDA/MORTALIDAD POR SIDA,0,2,3,3,2,6,0,2,2,1,3,2,1,1,0,1,29,11.2408815,-74.2048154
549,0,MAGDALENA,875.0,VIGILANCIA EN SALUD PÚBLICA DE LA VIOLENCIA DE GÉNERO E INTRAFAMILIAR,25,30,27,27,32,41,30,38,39,33,36,30,31,30,23,27,499,11.2408815,-74.2048154
550,0,MAGDALENA,895.0,ZIKA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,11.2408815,-74.2048154
551,0,Total MAGDALENA,,,137,128,134,134,160,154,129,145,157,156,158,129,120,115,97,101,2154,,
552,48,SANTA MARTA,100.0,ACCIDENTE OFIDICO,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,4,11.2422289,-74.2055606
553,0,SANTA MARTA,110.0,BAJO PESO AL NACER,2,1,9,3,3,2,5,1,1,2,1,2,1,7,0,0,40,11.2422289,-74.2055606
554,0,SANTA MARTA,113.0,DESNUTRICIÓN AGUDA EN MENORES DE 5 AÑOS,0,1,4,1,1,2,1,0,2,0,1,3,1,1,1,0,19,11.2422289,-74.2055606
555,0,SANTA MARTA,210.0,DENGUE,18,23,16,7,12,8,14,8,9,8,2,4,5,5,4,0,143,11.2422289,-74.2055606
556,0,SANTA MARTA,215.0,DEFECTOS CONGENITOS,2,1,0,0,1,0,0,2,1,1,1,0,0,0,0,0,9,11.2422289,-74.2055606
557,0,SANTA MARTA,220.0,DENGUE GRAVE,0,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,5,11.2422289,-74.2055606
558,0,SANTA MARTA,298.0,EVENTO ADVERSO POSTERIOR A LA VACUNACION GRAVE,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,5,11.2422289,-74.2055606
559,0,SANTA MARTA,300.0,AGRESIONES POR ANIMALES POTENCIALMENTE TRANSMISORES DE RABIA,20,19,19,19,17,18,20,32,24,16,20,14,20,11,13,2,284,11.2422289,-74.2055606
560,0,SANTA MARTA,320.0,FIEBRE TIFOIDEA Y PARATIFOIDEA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,11.2422289,-74.2055606
561,0,SANTA MARTA,340.0,"HEPATITIS B, C Y COINFECCIÓN HEPATITIS B Y DELTA",0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,11.2422289,-74.2055606
562,0,SANTA MARTA,348.0,INFECCION RESPIRATORIA AGUDA GRAVE INUSITADA,1,2,2,2,0,2,2,2,3,1,7,11,8,11,18,6,78,11.2422289,-74.2055606
563,0,SANTA MARTA,352.0,INFECCIONES DE SITIO QUIRÚRGICO ASOCIADAS A PROCEDIMIENTO MÉDICO QUIRÚRGICO,0,0,1,2,0,1,1,1,0,0,0,0,0,0,0,0,6,11.2422289,-74.2055606
564,0,SANTA MARTA,356.0,INTENTO DE SUICIDIO,3,6,2,5,5,2,7,8,3,1,3,6,2,3,2,0,58,11.2422289,-74.2055606
565,0,SANTA MARTA,357.0,INFECCIONES ASOCIADAS A DISPOSITIVOS - INDIVIDUAL,5,2,1,0,4,8,1,1,4,1,2,4,3,1,3,2,42,11.2422289,-74.2055606
566,0,SANTA MARTA,365.0,INTENTO DE SUICIDIO CON MECANISMO INTOXICACIÓN,1,2,2,5,2,1,5,7,2,0,2,5,1,0,1,0,36,11.2422289,-74.2055606
567,0,SANTA MARTA,,INTOXICACIONES,1,5,3,1,2,4,1,5,0,0,6,5,0,2,1,0,36,11.2422289,-74.2055606
568,0,SANTA MARTA,420.0,LEISHMANIASIS CUTANEA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11.2422289,-74.2055606
569,0,SANTA MARTA,549.0,MORBILIDAD MATERNA EXTREMA,7,14,9,7,15,11,5,10,17,7,5,3,4,8,12,2,136,11.2422289,-74.2055606
570,0,SANTA MARTA,551.0,MORTALIDAD MATERNA TEMPRANA,0,0,0,0,0,0,1,1,0,0,2,0,0,0,2,1,7,11.2422289,-74.2055606
571,0,SANTA MARTA,560.0,MORTALIDAD PERINATAL Y NEONATAL TARDÍA,4,5,1,0,2,1,2,1,2,2,3,3,2,2,2,0,32,11.2422289,-74.2055606
572,0,SANTA MARTA,740.0,SIFILIS CONGENITA,0,2,0,0,0,0,0,0,2,0,1,1,0,2,1,0,9,11.2422289,-74.2055606
573,0,SANTA MARTA,750.0,SIFILIS GESTACIONAL,2,3,2,2,1,1,2,2,5,4,3,1,2,2,1,0,33,11.2422289,-74.2055606
574,0,SANTA MARTA,813.0,TUBERCULOSIS,1,3,5,3,5,4,6,6,6,4,3,4,3,3,2,0,58,11.2422289,-74.2055606
575,0,SANTA MARTA,,TUBERCULOSIS FARMACORRESISTENTE,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,11.2422289,-74.2055606
576,0,SANTA MARTA,831.0,VARICELA INDIVIDUAL,0,0,0,2,1,1,0,2,0,0,0,0,2,0,0,0,8,11.2422289,-74.2055606
577,0,SANTA MARTA,850.0,VIH/SIDA/MORTALIDAD POR SIDA,4,1,2,1,1,7,2,2,9,3,3,3,0,4,2,0,44,11.2422289,-74.2055606
578,0,SANTA MARTA,875.0,VIGILANCIA EN SALUD PÚBLICA DE LA VIOLENCIA DE GÉNERO E INTRAFAMILIAR,3,13,18,14,16,11,11,11,11,6,6,11,6,9,5,1,152,11.2422289,-74.2055606
579,0,Total SANTA MARTA,,,74,106,97,74,92,85,87,104,103,58,72,80,61,71,71,16,1251,,
580,50,META,100.0,ACCIDENTE OFIDICO,1,7,2,5,6,5,3,9,2,4,3,4,6,9,4,5,75,3.5000086,-73.0000086
581,0,META,110.0,BAJO PESO AL NACER,10,7,5,3,6,7,4,2,10,8,7,4,3,3,3,6,88,3.5000086,-73.0000086
582,0,META,113.0,DESNUTRICIÓN AGUDA EN MENORES DE 5 AÑOS,8,6,5,7,6,4,4,6,6,8,3,5,3,6,8,3,88,3.5000086,-73.0000086
583,0,META,210.0,DENGUE,14,25,19,16,15,31,27,25,27,24,18,21,27,29,43,35,396,3.5000086,-73.0000086
584,0,META,215.0,DEFECTOS CONGENITOS,4,2,4,4,3,4,3,2,2,3,4,2,0,0,0,0,37,3.5000086,-73.0000086
585,0,META,220.0,DENGUE GRAVE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3.5000086,-73.0000086
586,0,META,298.0,EVENTO ADVERSO POSTERIOR A LA VACUNACION GRAVE,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,3,10,3.5000086,-73.0000086
587,0,META,300.0,AGRESIONES POR ANIMALES POTENCIALMENTE TRANSMISORES DE RABIA,41,43,47,41,49,52,55,43,52,54,51,55,61,46,47,54,791,3.5000086,-73.0000086
588,0,META,330.0,HEPATITIS A,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,3.5000086,-73.0000086
589,0,META,340.0,"HEPATITIS B, C Y COINFECCIÓN HEPATITIS B Y DELTA",0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,4,3.5000086,-73.0000086
590,0,META,345.0,ESI - IRAG (VIGILANCIA CENTINELA),0,0,0,1,0,0,0,0,1,2,1,2,1,0,1,1,10,3.5000086,-73.0000086
591,0,META,352.0,INFECCIONES DE SITIO QUIRÚRGICO ASOCIADAS A PROCEDIMIENTO MÉDICO QUIRÚRGICO,2,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,11,3.5000086,-73.0000086
592,0,META,356.0,INTENTO DE SUICIDIO,11,6,9,7,11,14,16,11,13,8,8,11,12,9,24,9,179,3.5000086,-73.0000086
593,0,META,357.0,INFECCIONES ASOCIADAS A DISPOSITIVOS - INDIVIDUAL,1,1,1,3,2,4,3,4,4,7,2,4,1,0,0,1,38,3.5000086,-73.0000086
594,0,META,365.0,INTENTO DE SUICIDIO CON MECANISMO INTOXICACIÓN,6,2,6,2,7,7,8,9,8,4,7,7,10,6,12,8,109,3.5000086,-73.0000086
595,0,META,,INTOXICACIONES,9,14,6,8,9,14,12,12,12,7,15,14,11,17,11,10,181,3.5000086,-73.0000086
596,0,META,420.0,LEISHMANIASIS CUTANEA,7,6,3,5,4,5,9,2,3,2,0,2,2,0,0,0,50,3.5000086,-73.0000086
597,0,META,430.0,LEISHMANIASIS MUCOSA,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,3.5000086,-73.0000086
598,0,META,465.0,MALARIA (TODAS LAS FORMAS),25,16,18,15,14,7,13,13,15,10,17,10,8,4,10,3,198,3.5000086,-73.0000086
599,0,META,549.0,MORBILIDAD MATERNA EXTREMA,7,6,2,4,2,3,2,2,5,8,5,5,6,12,8,4,81,3.5000086,-73.0000086
600,0,META,551.0,MORTALIDAD MATERNA TEMPRANA,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,5,3.5000086,-73.0000086
601,0,META,560.0,MORTALIDAD PERINATAL Y NEONATAL TARDÍA,1,7,3,0,4,4,3,4,2,4,2,2,0,4,1,2,43,3.5000086,-73.0000086
602,0,META,591.0,VIGILANCIA INTEGRADA DE MUERTES EN MENORES DE CINCO AÑOS POR DESNUTRICIÓN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.5000086,-73.0000086
603,0,META,,VIGILANCIA INTEGRADA DE MUERTES EN MENORES DE CINCO AÑOS POR INFECCIÓN RESPIRATORIA AGUDA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3.5000086,-73.0000086
604,0,META,620.0,PAROTIDITIS,3,0,0,1,1,0,0,1,2,1,1,0,1,0,2,2,15,3.5000086,-73.0000086
605,0,META,740.0,SIFILIS CONGENITA,0,3,6,2,4,1,0,1,1,2,2,4,0,1,1,1,29,3.5000086,-73.0000086
606,0,META,750.0,SIFILIS GESTACIONAL,2,8,9,6,9,6,2,4,8,10,5,9,5,6,5,7,101,3.5000086,-73.0000086
607,0,META,813.0,TUBERCULOSIS,10,5,15,9,8,7,11,12,10,9,12,3,5,9,9,10,144,3.5000086,-73.0000086
608,0,META,,TUBERCULOSIS FARMACORRESISTENTE,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,4,3.5000086,-73.0000086
609,0,META,831.0,VARICELA INDIVIDUAL,7,4,5,2,3,4,2,3,6,1,2,7,2,1,6,1,56,3.5000086,-73.0000086
610,0,META,850.0,VIH/SIDA/MORTALIDAD POR SIDA,4,3,4,7,3,4,6,7,5,3,4,4,5,2,1,4,66,3.5000086,-73.0000086
611,0,META,875.0,VIGILANCIA EN SALUD PÚBLICA DE LA VIOLENCIA DE GÉNERO E INTRAFAMILIAR,24,24,24,38,35,50,27,35,31,42,47,47,24,46,31,22,547,3.5000086,-73.0000086
612,0,META,895.0,ZIKA,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,4,3.5000086,-73.0000086
613,0,Total META,,,198,198,195,188,201,234,213,208,231,225,223,225,193,216,230,191,3369,,
614,52,NARIÑO,100.0,ACCIDENTE OFIDICO,2,2,2,2,1,3,3,2,6,5,1,2,2,3,2,4,42,1.5,-78.0000086
615,0,NARIÑO,110.0,BAJO PESO AL NACER,11,9,13,10,11,11,8,3,5,7,8,7,11,6,9,4,133,1.5,-78.0000086
616,0,NARIÑO,113.0,DESNUTRICIÓN AGUDA EN MENORES DE 5 AÑOS,2,7,5,15,13,14,11,11,10,11,11,18,7,12,17,10,174,1.5,-78.0000086
617,0,NARIÑO,210.0,DENGUE,7,15,11,9,6,10,12,9,10,13,9,14,9,6,5,1,146,1.5,-78.0000086
618,0,NARIÑO,215.0,DEFECTOS CONGENITOS,4,1,5,4,2,5,2,4,7,3,2,3,0,0,0,0,42,1.5,-78.0000086
619,0,NARIÑO,220.0,DENGUE GRAVE,0,0,1,0,2,0,0,0,0,1,0,0,0,1,0,0,5,1.5,-78.0000086
620,0,NARIÑO,298.0,EVENTO ADVERSO POSTERIOR A LA VACUNACION GRAVE,0,0,0,1,0,0,1,0,0,1,1,1,2,0,0,0,7,1.5,-78.0000086
621,0,NARIÑO,300.0,AGRESIONES POR ANIMALES POTENCIALMENTE TRANSMISORES DE RABIA,91,73,82,79,88,82,94,81,86,90,100,119,117,121,88,88,1479,1.5,-78.0000086
622,0,NARIÑO,340.0,"HEPATITIS B, C Y COINFECCIÓN HEPATITIS B Y DELTA",0,3,1,4,1,4,1,2,6,5,0,1,0,0,0,0,28,1.5,-78.0000086
623,0,NARIÑO,345.0,ESI - IRAG (VIGILANCIA CENTINELA),1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1.5,-78.0000086
624,0,NARIÑO,348.0,INFECCION RESPIRATORIA AGUDA GRAVE INUSITADA,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,5,1.5,-78.0000086
625,0,NARIÑO,352.0,INFECCIONES DE SITIO QUIRÚRGICO ASOCIADAS A PROCEDIMIENTO MÉDICO QUIRÚRGICO,1,0,0,0,2,2,2,2,2,2,1,0,1,1,0,0,16,1.5,-78.0000086
626,0,NARIÑO,356.0,INTENTO DE SUICIDIO,17,11,18,18,29,21,23,15,21,23,22,17,20,25,29,22,331,1.5,-78.0000086
627,0,NARIÑO,357.0,INFECCIONES ASOCIADAS A DISPOSITIVOS - INDIVIDUAL,9,12,23,16,12,8,10,5,3,5,6,1,2,2,1,4,119,1.5,-78.0000086
628,0,NARIÑO,365.0,INTENTO DE SUICIDIO CON MECANISMO INTOXICACIÓN,10,10,12,11,18,10,14,13,17,16,12,13,14,19,18,15,222,1.5,-78.0000086
629,0,NARIÑO,,INTOXICACIONES,9,8,16,10,15,13,13,18,11,16,18,15,12,17,14,7,212,1.5,-78.0000086
630,0,NARIÑO,420.0,LEISHMANIASIS CUTANEA,7,7,6,5,5,11,7,5,4,3,6,6,4,5,3,6,90,1.5,-78.0000086
631,0,NARIÑO,455.0,LEPTOSPIROSIS,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1.5,-78.0000086
632,0,NARIÑO,465.0,MALARIA (TODAS LAS FORMAS),206,214,295,231,289,328,368,330,425,345,430,372,267,328,311,141,4880,1.5,-78.0000086
633,0,NARIÑO,549.0,MORBILIDAD MATERNA EXTREMA,13,16,17,26,9,24,17,14,23,12,23,18,16,20,19,12,279,1.5,-78.0000086
634,0,NARIÑO,551.0,MORTALIDAD MATERNA TEMPRANA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,3,1.5,-78.0000086
635,0,NARIÑO,560.0,MORTALIDAD PERINATAL Y NEONATAL TARDÍA,4,3,4,6,3,4,3,4,8,7,8,6,2,4,0,2,68,1.5,-78.0000086
636,0,NARIÑO,591.0,VIGILANCIA INTEGRADA DE MUERTES EN MENORES DE CINCO AÑOS POR DESNUTRICIÓN,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.5,-78.0000086
637,0,NARIÑO,620.0,PAROTIDITIS,0,2,0,1,3,2,4,3,1,2,4,1,1,1,0,2,27,1.5,-78.0000086
638,0,NARIÑO,740.0,SIFILIS CONGENITA,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,5,1.5,-78.0000086
639,0,NARIÑO,750.0,SIFILIS GESTACIONAL,2,6,7,5,2,6,1,4,2,8,8,8,2,5,5,4,75,1.5,-78.0000086
640,0,NARIÑO,813.0,TUBERCULOSIS,0,2,5,2,3,1,2,0,3,3,5,2,0,4,3,2,37,1.5,-78.0000086
641,0,NARIÑO,831.0,VARICELA INDIVIDUAL,7,1,4,1,6,1,6,7,3,9,5,4,6,5,3,8,76,1.5,-78.0000086
642,0,NARIÑO,850.0,VIH/SIDA/MORTALIDAD POR SIDA,1,2,4,3,3,4,3,1,8,7,5,8,4,10,1,1,65,1.5,-78.0000086
643,0,NARIÑO,875.0,VIGILANCIA EN SALUD PÚBLICA DE LA VIOLENCIA DE GÉNERO E INTRAFAMILIAR,27,36,46,47,52,63,73,56,60,61,79,72,58,66,75,68,939,1.5,-78.0000086
644,0,NARIÑO,895.0,ZIKA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1.5,-78.0000086
645,0,Total NARIÑO,,,432,441,579,506,577,629,680,590,722,655,765,711,558,661,605,401,9512,,
646,54,NORTE SANTANDER,100.0,ACCIDENTE OFIDICO,9,11,15,8,7,4,6,8,4,7,10,1,3,9,3,7,112,8.55995005,-72.87457365401787
647,0,NORTE SANTANDER,110.0,BAJO PESO AL NACER,5,6,5,1,5,9,7,2,11,5,7,4,13,6,10,4,100,8.55995005,-72.87457365401787
648,0,NORTE SANTANDER,113.0,DESNUTRICIÓN AGUDA EN MENORES DE 5 AÑOS,11,9,16,29,17,24,22,14,17,21,14,15,6,15,20,18,268,8.55995005,-72.87457365401787
